"SourcePath","SourceLine","ReferenceType","RawTarget","NormalizedTarget","Resolution","TerminalClass","Notes"
"test/core/worksets.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/core/worksets.test.ts","2","module-import","node:fs","node:fs","classified","runtime-builtin","package or runtime module terminal"
"test/core/worksets.test.ts","3","module-import","node:os","node:os","classified","runtime-builtin","package or runtime module terminal"
"test/core/worksets.test.ts","4","module-import","node:path","node:path","classified","runtime-builtin","package or runtime module terminal"
"test/helpers/fake-tool.ts","1","module-import","node:fs","node:fs","classified","runtime-builtin","package or runtime module terminal"
"test/helpers/fake-tool.ts","2","module-import","node:path","node:path","classified","runtime-builtin","package or runtime module terminal"
"test/helpers/fake-tool.ts","4","module-import","./path-env.js","test/helpers/path-env.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/helpers/fs-snapshot.ts","1","module-import","node:fs","node:fs","classified","runtime-builtin","package or runtime module terminal"
"test/helpers/fs-snapshot.ts","2","module-import","node:path","node:path","classified","runtime-builtin","package or runtime module terminal"
"test/helpers/openspec-fixtures.ts","1","module-import","node:fs","node:fs","classified","runtime-builtin","package or runtime module terminal"
"test/helpers/openspec-fixtures.ts","2","module-import","node:path","node:path","classified","runtime-builtin","package or runtime module terminal"
"test/helpers/path-env.ts","1","module-import","node:path","node:path","classified","runtime-builtin","package or runtime module terminal"
"test/helpers/run-cli.ts","1","module-import","child_process","child_process","classified","external-package","package or runtime module terminal"
"test/helpers/run-cli.ts","2","module-import","fs","fs","classified","external-package","package or runtime module terminal"
"test/helpers/run-cli.ts","3","module-import","os","os","classified","external-package","package or runtime module terminal"
"test/helpers/run-cli.ts","4","module-import","path","path","classified","external-package","package or runtime module terminal"
"test/helpers/run-cli.ts","5","module-import","url","url","classified","external-package","package or runtime module terminal"
"test/helpers/store-git.ts","1","module-import","node:fs","node:fs","classified","runtime-builtin","package or runtime module terminal"
"test/helpers/store-git.ts","2","module-import","node:path","node:path","classified","runtime-builtin","package or runtime module terminal"
"test/helpers/store-git.ts","4","module-import","../../src/core/index.js","src/core/index.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/helpers/temp-cleanup.ts","1","module-import","node:fs","node:fs","classified","runtime-builtin","package or runtime module terminal"
"test/prompts/searchable-multi-select.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/prompts/searchable-multi-select.test.ts","104","module-import","../../src/prompts/searchable-multi-select.js","src/prompts/searchable-multi-select.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/prompts/searchable-multi-select.test.ts","115","module-import","@inquirer/core","@inquirer/core","classified","external-package","package or runtime module terminal"
"test/specs/source-specs-normalization.test.ts","1","module-import","fs","fs","classified","external-package","package or runtime module terminal"
"test/specs/source-specs-normalization.test.ts","2","module-import","path","path","classified","external-package","package or runtime module terminal"
"test/specs/source-specs-normalization.test.ts","3","module-import","url","url","classified","external-package","package or runtime module terminal"
"test/specs/source-specs-normalization.test.ts","4","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/specs/source-specs-normalization.test.ts","5","module-import","../../src/core/parsers/markdown-parser.js","src/core/parsers/markdown-parser.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/telemetry/config.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/telemetry/config.test.ts","2","module-import","node:fs","node:fs","classified","runtime-builtin","package or runtime module terminal"
"test/telemetry/config.test.ts","3","module-import","node:path","node:path","classified","runtime-builtin","package or runtime module terminal"
"test/telemetry/config.test.ts","4","module-import","node:os","node:os","classified","runtime-builtin","package or runtime module terminal"
"test/telemetry/index.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/telemetry/index.test.ts","2","module-import","node:fs","node:fs","classified","runtime-builtin","package or runtime module terminal"
"test/telemetry/index.test.ts","3","module-import","node:path","node:path","classified","runtime-builtin","package or runtime module terminal"
"test/telemetry/index.test.ts","4","module-import","node:os","node:os","classified","runtime-builtin","package or runtime module terminal"
"test/telemetry/index.test.ts","6","module-import","../../src/telemetry/index.js","src/telemetry/index.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/ui/welcome-screen.test.ts","1","module-import","vitest","vitest","classified","external-package","package or runtime module terminal"
"test/ui/welcome-screen.test.ts","2","module-import","../../src/core/profiles.js","src/core/profiles.ts","resolved","tracked-file","resolved to pinned tracked file"
"test/ui/welcome-screen.test.ts","79","module-import","../../src/ui/welcome-screen.js","src/ui/welcome-screen.ts","resolved","tracked-file","resolved to pinned tracked file"
